x0,x1
0.880178,0.774197
0.880234,0.7743
0.880294,0.774403
0.880354,0.774522
0.880427,0.774621
0.880477,0.774724
0.880516,0.774824
0.880586,0.774926
0.880635,0.775026
0.880706,0.775113
0.880754,0.775217
0.880804,0.77532
0.88087,0.775416
0.880925,0.77552
0.88098,0.775616
0.881034,0.775718
0.881083,0.775814
0.881147,0.775918
0.881213,0.776018
0.88127,0.776121
0.88133,0.776223
0.881385,0.776327
0.881443,0.776431
0.881505,0.776533
0.88156,0.776637
0.881618,0.77674
0.881675,0.776839
0.881731,0.776941
0.881787,0.777044
0.881829,0.777138
0.88189,0.777238
0.881946,0.777338
0.882007,0.777438
0.882083,0.777538
0.882139,0.777638
0.882195,0.777738
0.882231,0.777843
0.882291,0.777943
0.882346,0.778043
0.882402,0.778143
0.882472,0.778243
0.882527,0.778348
0.882582,0.778448
0.882636,0.778548
0.882711,0.778648
0.882761,0.778768
0.882815,0.778868
0.882869,0.778968
0.882924,0.779063
0.882998,0.779158
0.883052,0.779258
0.883083,0.779378
0.88315,0.779467
0.883209,0.779547
0.883266,0.779647
0.88332,0.779755
0.883376,0.779855
0.883433,0.779959
0.883474,0.780059
0.883542,0.780159
0.883603,0.780256
0.883662,0.780357
0.883717,0.780457
0.883773,0.780556
0.883825,0.780656
0.883872,0.780756
0.883945,0.780856
0.883992,0.780961
0.884044,0.781061
0.884096,0.781161
0.884168,0.781261
0.884212,0.781361
0.884276,0.781461
0.884338,0.781561
0.884409,0.781641
0.884448,0.781761
0.884519,0.781856
0.884567,0.781956
0.884617,0.782056
0.884688,0.782156
0.884739,0.782256
0.884782,0.782356
0.884836,0.782458
0.884892,0.782558
0.884967,0.782661
0.885022,0.782761
0.885073,0.78286
0.885139,0.782959
0.885189,0.783064
0.885253,0.783164
0.885306,0.783264
0.885364,0.783363
0.885418,0.783466
0.885468,0.783562
0.885529,0.783658
0.885581,0.783762
0.885644,0.783861
0.885689,0.783965
0.885746,0.784061
0.885806,0.784158
0.885859,0.784254
0.885912,0.784354
0.88598,0.784454
0.886028,0.784554
0.886076,0.784654
0.886124,0.784754
0.886192,0.784849
0.886259,0.784949
0.886322,0.785049
0.886369,0.785149
0.886421,0.785249
0.886478,0.785349
0.886546,0.785449
0.886592,0.785549
0.886634,0.785649
0.886686,0.785729
0.886738,0.785809
0.886799,0.785909
0.886856,0.786009
0.886902,0.786109
0.886948,0.786209
0.887004,0.786309
0.88707,0.786409
0.887126,0.786509
0.887197,0.786589
0.887247,0.786689
0.887273,0.786809
0.887338,0.786894
0.887404,0.786994
0.887461,0.787074
0.887492,0.787178
0.887537,0.787266
0.887599,0.787358
0.887664,0.787454
0.887714,0.787543
0.887758,0.787643
0.887832,0.787731
0.887874,0.787833
0.887938,0.787933
0.887982,0.788033
0.888046,0.788113
0.888085,0.788213
0.888129,0.788313
0.888173,0.788413
0.888256,0.788513
0.88829,0.788613
0.888353,0.788713
0.888427,0.788793
0.888475,0.788893
0.888518,0.788993
0.888581,0.789073
0.888624,0.789173
0.888676,0.789253
0.888719,0.789353
0.888767,0.789453
0.888834,0.789533
0.888877,0.789633
0.888919,0.789733
0.888986,0.789813
0.889048,0.789893
0.88909,0.789993
0.889132,0.790093
0.889199,0.790173
0.889243,0.790273
0.88931,0.79036
0.88935,0.790464
0.889396,0.790558
0.889451,0.790651
0.889507,0.790747
0.889558,0.790839
0.889611,0.790929
0.889663,0.791031
0.889716,0.791121
0.889772,0.791217
0.889823,0.791313
0.889877,0.791406
0.889927,0.791499
0.889981,0.791592
0.890031,0.791688
0.890085,0.791781
0.890145,0.791873
0.890192,0.791969
0.890246,0.792065
0.890303,0.792158
0.890349,0.792254
0.890404,0.792347
0.890457,0.792437
0.890515,0.792519
0.89056,0.792621
0.890609,0.7927
0.890655,0.792796
0.890718,0.792886
0.890766,0.792974
0.8908,0.793074
0.890858,0.793164
0.890904,0.793264
0.890959,0.793364
0.891021,0.79345
0.891075,0.793548
0.891133,0.793628
0.891165,0.793728
0.891223,0.793815
0.89129,0.793895
0.891328,0.793995
0.891375,0.794095
0.891432,0.794175
0.891469,0.794275
0.891527,0.794375
0.891583,0.794455
0.89164,0.794555
0.891697,0.794635
0.891734,0.794735
0.89179,0.794835
0.891832,0.794935
0.891893,0.795035
0.891949,0.795135
0.892011,0.795235
0.892067,0.795335
0.892123,0.795435
0.892178,0.795525
0.892239,0.795605
0.892274,0.7957
0.89233,0.79578
0.892365,0.79588
0.89242,0.79596
0.892476,0.79604
0.892511,0.796135
0.892566,0.796215
0.89262,0.796295
0.892655,0.796395
0.89271,0.796495
0.892765,0.796575
0.892824,0.796655
0.892878,0.79675
0.892908,0.79685
0.892962,0.79695
0.893011,0.797035
0.893085,0.797135
0.893139,0.797235
0.893198,0.797335
0.893236,0.797415
0.89327,0.797515
0.893354,0.797595
0.89339,0.797695
0.893432,0.797783
0.893489,0.797871
0.893542,0.797961
0.893595,0.798051
0.893646,0.798143
0.893682,0.798231
0.893747,0.798316
0.893784,0.798406
0.893834,0.798502
0.893902,0.798602
0.893954,0.798682
0.894006,0.798762
0.894038,0.798862
0.89409,0.798942
0.894142,0.799022
0.894199,0.799122
0.89423,0.799217
0.894282,0.799297
0.894353,0.799382
0.894395,0.799482
0.894426,0.799582
0.89448,0.799662
0.894537,0.799749
0.894587,0.799839
0.894638,0.799933
0.894686,0.80002
0.894739,0.80011
0.894789,0.800202
0.894839,0.800292
0.894885,0.80038
0.894932,0.80046
0.894982,0.80055
0.895032,0.80064
0.895085,0.800727
0.895134,0.800824
0.89519,0.800914
0.89524,0.80101
0.895294,0.8011
0.895359,0.801189
0.895403,0.801284
0.89544,0.801387
0.895496,0.80147
0.895541,0.801566
0.895604,0.801643
0.895645,0.801739
0.895702,0.801828
0.89575,0.801908
0.895799,0.802003
0.895847,0.802083
0.895876,0.802183
0.895944,0.802263
0.895992,0.802363
0.89604,0.802443
0.896088,0.802523
0.896136,0.802623
0.896184,0.802703
0.896251,0.802803
0.896284,0.802903
0.896326,0.802983
0.896394,0.80307
0.896438,0.80317
0.896485,0.80325
0.896532,0.80333
0.896579,0.80341
0.89663,0.803496
0.896682,0.803576
0.896713,0.803666
0.896777,0.803766
0.896823,0.803866
0.896873,0.803954
0.89692,0.804034
0.896975,0.804114
0.897022,0.804204
0.897074,0.804293
0.897111,0.804379
0.897162,0.804482
0.897215,0.804562
0.897275,0.80465
0.89732,0.804739
0.897365,0.804829
0.89741,0.804917
0.897464,0.805014
0.897517,0.805106
0.89757,0.805194
0.897618,0.805281
0.897669,0.805378
0.897704,0.805468
0.897771,0.805548
0.897819,0.805644
0.897863,0.80573
0.897912,0.805816
0.897973,0.805903
0.898014,0.80599
0.898063,0.80608
0.898113,0.806169
0.898159,0.806269
0.898211,0.806353
0.898261,0.806441
0.898308,0.806529
0.898357,0.806609
0.898404,0.806695
0.89845,0.806783
0.898498,0.806867
0.898545,0.806949
0.898589,0.807034
0.898637,0.807119
0.89868,0.807205
0.898727,0.807292
0.89879,0.807372
0.898833,0.807462
0.898895,0.807562
0.898937,0.807642
0.898979,0.807722
0.899021,0.807802
0.899063,0.807882
0.899105,0.807962
0.899147,0.808042
0.899204,0.808127
0.899245,0.808207
0.89929,0.808287
0.899339,0.808374
0.899382,0.808454
0.899427,0.808543
0.899485,0.808631
0.899526,0.808721
0.899567,0.808809
0.899617,0.808889
0.899657,0.808969
0.899705,0.809049
0.899746,0.809129
0.8998,0.809209
0.899843,0.809294
0.899903,0.809379
0.899944,0.809479
0.900009,0.809579
0.900049,0.809659
0.900109,0.809759
0.900149,0.809839
0.900201,0.809939
0.900248,0.810033
0.900301,0.810108
0.900341,0.810196
0.90039,0.810284
0.900449,0.810364
0.900476,0.810451
0.900525,0.810531
0.900574,0.810614
0.900619,0.810702
0.900674,0.810794
0.900721,0.810878
0.900767,0.810958
0.900812,0.811041
0.900859,0.811121
0.900905,0.811201
0.900945,0.811301
0.901001,0.81138
0.901047,0.811461
0.901089,0.811561
0.901147,0.811641
0.901185,0.811726
0.901243,0.811806
0.901295,0.811886
0.901313,0.811974
0.90138,0.812054
0.901432,0.812134
0.901454,0.812234
0.901511,0.812314
0.901568,0.812394
0.901605,0.812484
0.901662,0.812569
0.901694,0.812649
0.90175,0.812729
0.901787,0.812809
0.901833,0.812889
0.901875,0.812989
0.901936,0.813069
0.901992,0.813169
0.902028,0.813249
0.902084,0.813329
0.90212,0.813409
0.902163,0.813489
0.902199,0.813572
0.902255,0.813647
0.902298,0.813722
0.902346,0.813807
0.902387,0.813895
0.902434,0.813975
0.902479,0.81406
0.902534,0.81414
0.902589,0.81422
0.902624,0.81432
0.902679,0.814405
0.902733,0.814505
0.902758,0.814585
0.902812,0.814665
0.902852,0.814745
0.902906,0.814825
0.90296,0.814905
0.902994,0.814985
0.903038,0.81506
0.903072,0.81514
0.903126,0.81522
0.90316,0.8153
0.903193,0.81538
0.903247,0.81546
0.9033,0.81554
0.903349,0.81562
0.903402,0.81572
0.90346,0.8158
0.903501,0.81588
0.903542,0.81598
0.903591,0.81606
0.903634,0.816143
0.903676,0.816225
0.903733,0.816305
0.903765,0.816385
0.90381,0.816465
0.903862,0.816549
0.903894,0.816629
0.903931,0.816709
0.903986,0.816786
0.904028,0.816871
0.90408,0.816951
0.904132,0.817051
0.904184,0.817136
0.904215,0.817216
0.904262,0.817296
0.904313,0.817376
0.904345,0.817456
0.904396,0.817536
0.904432,0.817616
0.904496,0.817696
0.904535,0.817776
0.904581,0.817856
0.904625,0.817931
0.904682,0.818012
0.904727,0.818099
0.90476,0.818188
0.90479,0.818268
0.904861,0.818345
0.904891,0.818433
0.904937,0.818513
0.904982,0.818593
0.905026,0.818673
0.905072,0.818749
0.905118,0.818829
0.905159,0.818917
0.905213,0.818997
0.905256,0.819081
0.905304,0.81917
0.905347,0.819258
0.905396,0.819339
0.905442,0.819419
0.905491,0.819499
0.905527,0.819589
0.905563,0.81967
0.905616,0.81975
0.90567,0.819827
0.905712,0.819912
0.905753,0.819992
0.905807,0.820064
0.905845,0.820152
0.905888,0.820219
0.905926,0.820299
0.905951,0.82037
0.906001,0.820447
0.90603,0.820527
0.906084,0.820604
0.906137,0.820681
0.906173,0.820761
0.906217,0.820841
0.906267,0.820921
0.906314,0.821001
0.906357,0.821084
0.906401,0.821164
0.906439,0.821246
0.906481,0.821318
0.906526,0.821378
0.906563,0.821455
0.906604,0.821535
0.906662,0.821613
0.906695,0.821693
0.906737,0.821773
0.906772,0.821853
0.906812,0.82193
0.906858,0.82201
0.906909,0.822085
0.906955,0.822165
0.907002,0.822245
0.907028,0.822325
0.907074,0.822385
0.907119,0.822465
0.907165,0.822545
0.907211,0.822625
0.907237,0.822705
0.907282,0.822765
0.907327,0.822845
0.907373,0.822925
0.907418,0.823005
0.907443,0.823085
0.907498,0.823145
0.907537,0.823222
0.907577,0.823302
0.907616,0.823377
0.907661,0.823457
0.9077,0.823537
0.907745,0.823617
0.907795,0.823693
0.907835,0.823773
0.907887,0.823853
0.907925,0.823941
0.907984,0.824021
0.908017,0.82411
0.908064,0.824185
0.908113,0.824265
0.908154,0.824345
0.908194,0.824425
0.908221,0.824505
0.908269,0.824577
0.908312,0.824637
0.908356,0.824717
0.908395,0.824797
0.908439,0.824872
0.908477,0.824952
0.908527,0.825027
0.908565,0.825099
0.908607,0.825176
0.90864,0.825256
0.908703,0.825331
0.908734,0.825414
0.908776,0.825494
0.908821,0.825574
0.908864,0.825654
0.908909,0.825729
0.908963,0.825813
0.909014,0.825895
0.909036,0.825975
0.90908,0.826047
0.909112,0.826119
0.909159,0.826194
0.909207,0.826272
0.909251,0.826349
0.909293,0.826424
0.909335,0.826504
0.909366,0.826576
0.909427,0.826656
0.909448,0.826736
0.90951,0.826811
0.909531,0.826891
0.909591,0.826966
0.909632,0.827046
0.909663,0.827106
0.909703,0.827186
0.909744,0.827246
0.909784,0.827326
0.909845,0.827401
0.909865,0.827481
0.909906,0.827541
0.909946,0.827621
0.909986,0.827701
0.910026,0.827761
0.910066,0.827841
0.910106,0.827901
0.910126,0.827981
0.910176,0.828051
0.910215,0.828111
0.910255,0.828186
0.910294,0.828266
0.910334,0.828341
0.910373,0.828421
0.910407,0.828481
0.910467,0.828556
0.910506,0.828636
0.910545,0.828696
0.910583,0.828776
0.910622,0.828856
0.910681,0.828931
0.91072,0.829011
0.910758,0.829091
0.910787,0.829171
0.910825,0.829251
0.910864,0.829311
0.910902,0.829391
0.91095,0.829451
0.910988,0.829511
0.911026,0.829591
0.911064,0.829671
0.911102,0.829751
0.91114,0.829831
0.911198,0.829891
0.911235,0.829971
0.911273,0.830046
0.911315,0.830126
0.911368,0.830206
0.911395,0.830286
0.911453,0.830366
0.91149,0.830426
0.911527,0.830501
0.911564,0.830561
0.9116,0.830641
0.911637,0.830701
0.911684,0.830781
0.911721,0.830861
0.911757,0.830936
0.911814,0.831016
0.91185,0.831096
0.911886,0.831156
0.911922,0.831236
0.911979,0.831316
0.912015,0.831396
0.912051,0.831476
0.912107,0.831556
0.912142,0.831636
0.912178,0.831716
0.912229,0.831776
0.912264,0.831856
0.9123,0.831936
0.91234,0.832016
0.9124,0.832096
0.912436,0.832176
0.912466,0.832236
0.912501,0.832296
0.912536,0.832376
0.912571,0.832439
0.912626,0.832499
0.912661,0.832579
0.912716,0.832659
0.912765,0.832739
0.91278,0.832819
0.912834,0.832899
0.912869,0.832979
0.912923,0.833059
0.912957,0.833139
0.912991,0.833199
0.913045,0.833279
0.913084,0.833354
0.91312,0.833429
0.913174,0.833513
0.913204,0.833573
0.913243,0.833647
0.91328,0.833718
0.913311,0.83379
0.913344,0.833867
0.913401,0.833931
0.913424,0.834011
0.913467,0.834091
0.91352,0.834171
0.913573,0.834231
0.913606,0.834306
0.913654,0.834366
0.913666,0.834446
0.913699,0.834506
0.913732,0.834566
0.913784,0.834626
0.913816,0.834706
0.913869,0.834786
0.913916,0.834861
0.913948,0.834941
0.914,0.835021
0.914032,0.835101
0.914084,0.835181
0.914116,0.835241
0.914148,0.835316
0.9142,0.835386
0.914246,0.835466
0.914278,0.835546
0.914309,0.835606
0.914365,0.835686
0.914397,0.835761
0.914448,0.835841
0.914479,0.835901
0.91451,0.835981
0.914556,0.836041
0.914607,0.836121
0.914648,0.836181
0.914668,0.836261
0.914699,0.836321
0.914729,0.836381
0.91478,0.836461
0.914818,0.836541
0.914862,0.836605
0.914895,0.83668
0.914937,0.836751
0.914987,0.836831
0.915017,0.836911
0.915047,0.836971
0.915077,0.837031
0.915127,0.837091
0.915181,0.837166
0.915226,0.837246
0.915256,0.837326
0.915285,0.837401
0.915314,0.837466
0.915364,0.837536
0.915398,0.837616
0.915433,0.837696
0.915487,0.83776
0.915519,0.837822
0.915548,0.837892
0.915597,0.837952
0.915631,0.838032
0.915679,0.838092
0.915728,0.838172
0.915742,0.838252
0.91579,0.838312
0.915839,0.838387
0.915867,0.838467
0.9159,0.838527
0.915928,0.838587
0.915967,0.838667
0.916015,0.838737
0.916043,0.838797
0.91609,0.838877
0.916138,0.838957
0.916166,0.839017
0.916214,0.839097
0.916261,0.839177
0.916284,0.839237
0.916341,0.839317
0.916369,0.839377
0.916416,0.839447
0.916455,0.839527
0.916496,0.839601
0.916528,0.839676
0.916563,0.839756
0.916605,0.83982
0.916632,0.83989
0.916684,0.83997
0.91671,0.84003
0.916757,0.84009
0.916794,0.84017
0.91684,0.84023
0.916886,0.84031
0.916933,0.84039
0.916944,0.840465
0.91699,0.84053
0.917031,0.8406
0.917057,0.84066
0.917118,0.84072
0.917153,0.8408
0.917199,0.84088
0.917225,0.84094
0.91725,0.84102
0.917296,0.84108
0.917331,0.84114
0.917356,0.8412
0.917407,0.84128
0.917452,0.84136
0.917477,0.84142
0.917522,0.84149
0.917547,0.84156
0.917592,0.841625
0.917637,0.841695
0.917661,0.841755
0.917701,0.841815
0.91773,0.841895
0.91777,0.841955
0.917814,0.842027
0.917839,0.842097
0.917883,0.842177
0.917942,0.842237
0.917967,0.842317
0.917991,0.842377
0.918035,0.842437
0.918069,0.842497
0.918112,0.842577
0.918156,0.842657
0.91819,0.842737
0.918228,0.842797
0.918267,0.842857
0.918291,0.842917
0.918329,0.842977
0.918352,0.843048
0.9184,0.843108
0.918424,0.843168
0.918467,0.843228
0.918497,0.843288
0.918539,0.843365
0.918572,0.843445
0.918615,0.843505
0.918657,0.843565
0.9187,0.84364
0.918723,0.843715
0.91876,0.843775
0.918793,0.843835
0.918815,0.84391
0.918858,0.843975
0.918902,0.844035
0.918932,0.844099
0.918971,0.844166
0.919005,0.844226
0.919047,0.844306
0.919069,0.844366
0.91911,0.844426
0.91914,0.844503
0.919187,0.844567
0.919229,0.844637
0.919251,0.844697
0.919292,0.844762
0.919334,0.844822
0.919355,0.844882
0.919396,0.844962
0.919422,0.845022
0.919463,0.845082
0.919504,0.845142
0.91953,0.845202
0.919551,0.845262
0.919592,0.845322
0.919633,0.845387
0.919674,0.845467
0.919699,0.845527
0.91975,0.845607
0.919791,0.845667
0.919828,0.845727
0.919848,0.845784
0.919881,0.845856
0.919925,0.845921
0.919957,0.845997
0.919997,0.846057
0.920032,0.846125
0.920068,0.846192
0.920121,0.846259
0.920135,0.846319
0.920175,0.846379
0.920207,0.846437
0.920241,0.846506
0.920269,0.846571
0.920312,0.846631
0.920344,0.846711
0.920384,0.846776
0.920421,0.84684
0.920456,0.8469
0.92048,0.84698
0.920539,0.84704
0.920558,0.8471
0.920596,0.84718
0.92064,0.84724
0.920679,0.84731
0.920698,0.84737
0.920736,0.84743
0.920775,0.84751
0.920833,0.84757
0.920852,0.84763
0.920895,0.847699
0.920936,0.847771
0.920974,0.847841
0.920992,0.847901
0.921022,0.847963
0.921067,0.848039
0.921106,0.848102
0.921139,0.848154
0.921177,0.848224
0.921206,0.848294
0.921242,0.84836
0.921279,0.848424
0.921307,0.848504
0.921364,0.848564
0.921401,0.848644
0.921438,0.848714
0.921475,0.848774
0.921512,0.848836
0.921554,0.848916
0.921585,0.848976
0.921614,0.849046
0.921649,0.84911
0.921671,0.84917
0.921703,0.84923
0.921739,0.84929
0.921776,0.84937
0.921812,0.84943
0.921848,0.84949
0.921885,0.84955
0.921936,0.849613
0.921942,0.849673
0.921978,0.849733
0.922014,0.849793
0.92205,0.849853
0.922086,0.849913
0.922122,0.849973
0.922148,0.850053
0.922204,0.850113
0.922214,0.850173
0.922262,0.850233
0.922303,0.8503
0.922331,0.85036
0.922346,0.850424
0.922382,0.850484
0.922422,0.850544
0.922452,0.850604
0.922502,0.850664
0.922517,0.850724
0.922557,0.850784
0.922592,0.850844
0.922637,0.850924
0.922652,0.850989
0.922706,0.851049
0.922736,0.851129
0.92277,0.851189
0.922825,0.851249
0.922848,0.851322
0.922885,0.851381
0.922913,0.851448
0.922949,0.851512
0.922985,0.851575
0.923017,0.85164
0.923049,0.851704
0.923082,0.85176
0.923115,0.85184
0.923157,0.851898
0.923207,0.851962
0.923244,0.852032
0.923271,0.852104
0.923293,0.852168
0.923334,0.852224
0.923366,0.852288
0.923401,0.852352
0.923439,0.852413
0.923486,0.852477
0.923511,0.852544
0.923545,0.852611
0.923575,0.852675
0.923616,0.852739
0.923637,0.852811
0.923685,0.852863
0.923704,0.852935
0.923754,0.852991
0.923785,0.853055
0.923812,0.853119
0.923838,0.853183
0.923885,0.853247
0.923917,0.853303
0.923952,0.853367
0.923985,0.853431
0.924025,0.853495
0.924057,0.853559
0.924091,0.853623
0.924107,0.853683
0.924142,0.853743
0.924181,0.853801
0.924217,0.853865
0.924256,0.853929
0.924296,0.85399
0.924318,0.854058
0.924352,0.854122
0.924393,0.854178
0.924435,0.854242
0.924461,0.854298
0.924491,0.854362
0.924523,0.854426
0.924554,0.85449
0.924593,0.854554
0.924629,0.854618
0.924658,0.854682
0.924695,0.854738
0.92473,0.85481
0.924768,0.854874
0.92479,0.854942
0.924833,0.854999
0.924865,0.855063
0.924898,0.855127
0.924928,0.855187
0.924966,0.855251
0.924999,0.855311
0.925029,0.855375
0.925064,0.855435
0.925099,0.855499
0.925133,0.855563
0.925165,0.855627
0.925199,0.855688
0.925237,0.855752
0.925274,0.855816
0.925305,0.85588
0.925339,0.855936
0.925371,0.856
0.925401,0.85606
0.925431,0.85612
0.92547,0.85618
0.925511,0.856244
0.925528,0.856308
0.925574,0.856364
0.925599,0.856428
0.925633,0.856488
0.925663,0.856548
0.925693,0.856609
0.925732,0.856669
0.925754,0.856733
0.9258,0.856784
0.925833,0.856848
0.925869,0.856912
0.9259,0.856976
0.925927,0.857032
0.925959,0.857096
0.925994,0.857152
0.92603,0.857216
0.926078,0.857276
0.926098,0.857343
0.926137,0.857394
0.92616,0.857476
0.926198,0.857534
0.926228,0.85759
0.926264,0.857654
0.926304,0.857718
0.926334,0.857793
0.926369,0.857852
0.926403,0.857908
0.926442,0.857968
0.926469,0.858033
0.926496,0.858093
0.926533,0.858153
0.926565,0.858213
0.926597,0.858273
0.926644,0.858333
0.926671,0.858393
0.926697,0.858458
0.926744,0.858523
0.926771,0.858603
0.926812,0.858663
0.926836,0.858723
0.92687,0.858787
0.926917,0.858847
0.926936,0.858907
0.92697,0.858967
0.927,0.859031
0.927032,0.859095
0.927069,0.859144
0.927106,0.859209
0.927132,0.859274
0.92718,0.859336
0.927195,0.859401
0.927241,0.859461
0.927266,0.859524
0.927302,0.859584
0.927327,0.859644
0.927363,0.859704
0.927388,0.859764
0.927413,0.859824
0.927458,0.859864
0.927503,0.859924
0.927528,0.859984
0.927553,0.860064
0.927578,0.860124
0.927606,0.860184
0.927654,0.860244
0.927699,0.8603
0.927726,0.860367
0.927745,0.860431
0.927792,0.860485
0.927823,0.860546
0.927852,0.860611
0.927887,0.860675
0.927921,0.860735
0.927965,0.860795
0.927973,0.860858
0.928015,0.860913
0.928043,0.860977
0.928095,0.861033
0.928124,0.861095
0.928148,0.861175
0.928191,0.861235
0.92824,0.861295
0.928243,0.861355
0.928287,0.861415
0.928325,0.861475
0.928349,0.861555
0.928392,0.861615
0.92844,0.861675
0.928463,0.861755
0.928506,0.861815
0.928549,0.861875
0.928572,0.861935
0.9286,0.861995
0.928643,0.862055
0.928666,0.862115
0.928688,0.862175
0.928721,0.862215
0.928735,0.862275
0.928778,0.86233
0.9288,0.86239
0.928843,0.862445
0.928873,0.862505
0.928901,0.862569
0.928938,0.862629
0.92898,0.862689
0.929005,0.862754
0.929037,0.862813
0.929069,0.862873
0.929101,0.862933
0.929139,0.862993
0.929173,0.863043
0.929195,0.863108
0.929237,0.863168
0.929258,0.86323
0.929305,0.86329
0.929326,0.86335
0.929373,0.86341
0.929394,0.86347
0.929435,0.86353
0.929456,0.863595
0.929492,0.863655
0.929513,0.863715
0.929554,0.863772
0.929583,0.863828
0.929628,0.863892
0.929654,0.863966
0.92969,0.86403
0.929717,0.86409
0.929771,0.864141
0.929777,0.864205
0.929807,0.864255
0.929842,0.864311
0.929883,0.864371
0.929903,0.864431
0.929933,0.864486
0.92996,0.86455
0.929996,0.864605
0.930016,0.864665
0.930076,0.864705
0.930096,0.864765
0.930116,0.864845
0.93015,0.864893
0.930182,0.864953
0.930217,0.865011
0.930242,0.865066
0.930281,0.865126
0.930321,0.865186
0.93034,0.865246
0.930355,0.865306
0.930409,0.865366
0.930448,0.865426
0.93048,0.865486
0.930516,0.865548
0.930531,0.865612
0.930566,0.865667
0.9306,0.865707
0.930639,0.865769
0.930657,0.865849
0.930683,0.865909
0.930737,0.865962
0.930759,0.866023
0.930785,0.866083
0.930822,0.866139
0.930855,0.866203
0.93089,0.866259
0.930916,0.866315
0.930943,0.866373
0.930974,0.86643
0.931013,0.866486
0.931035,0.866542
0.931072,0.866605
0.931097,0.866661
0.93113,0.866716
0.931158,0.866776
0.931191,0.866838
0.931224,0.866894
0.931254,0.866952
0.931283,0.867012
0.931319,0.867066
0.931354,0.867112
0.931378,0.867173
0.931395,0.867237
0.931433,0.867285
0.931459,0.867341
0.931504,0.867397
0.931528,0.867457
0.931562,0.867513
0.931578,0.867573
0.931615,0.867613
0.931632,0.867673
0.931669,0.867713
0.931685,0.867768
0.931732,0.867828
0.931768,0.867888
0.931805,0.867948
0.931821,0.868008
0.931862,0.868068
0.931879,0.868128
0.931915,0.868188
0.931951,0.868248
0.931987,0.868308
0.932003,0.868368
0.932039,0.868428
0.932065,0.868483
0.932101,0.868543
0.932137,0.868603
0.932177,0.868658
0.932213,0.868718
0.932249,0.868778
0.932284,0.868838
0.93232,0.868898
0.932335,0.868958
0.932355,0.869018
0.932381,0.869078
0.932416,0.869118
0.932451,0.869178
0.932481,0.869218
0.932501,0.869278
0.932531,0.869338
0.932566,0.869393
0.932581,0.869433
0.932611,0.869493
0.932655,0.869553
0.93267,0.869613
0.932705,0.869673
0.932739,0.869713
0.932774,0.869773
0.932803,0.869833
0.932828,0.869893
0.932857,0.869953
0.932902,0.870013
0.932926,0.870073
0.93296,0.870133
0.932989,0.870193
0.933023,0.870253
0.933037,0.870293
0.933071,0.870333
0.933105,0.870393
0.933129,0.870448
0.933158,0.870498
0.933171,0.870558
0.933205,0.870598
0.933238,0.870653
0.933272,0.870713
0.933315,0.870773
0.933329,0.870833
0.933362,0.870893
0.933395,0.870933
0.933404,0.870993
0.933457,0.871043
0.93347,0.871103
0.933518,0.871163
0.933531,0.871223
0.933564,0.871263
0.933577,0.871303
0.93361,0.871363
0.933663,0.871426
0.93369,0.871486
0.933703,0.871546
0.933756,0.871586
0.933768,0.871646
0.933801,0.871706
0.933833,0.871762
0.933863,0.871818
0.93389,0.871874
0.93391,0.871929
0.933946,0.871985
0.933979,0.872041
0.934016,0.872095
0.934041,0.872151
0.934065,0.872206
0.934102,0.872261
0.934114,0.872321
0.934165,0.872361
0.934177,0.872421
0.934209,0.872481
0.93424,0.872521
0.934272,0.872571
0.934298,0.872611
0.934315,0.872671
0.934346,0.872726
0.934378,0.872786
0.934409,0.872846
0.93444,0.872901
0.934476,0.872961
0.934487,0.873021
0.934519,0.873081
0.934563,0.873141
0.9346,0.8732
0.934628,0.873254
0.934655,0.873309
0.934685,0.873362
0.934706,0.873422
0.934741,0.873475
0.934776,0.873535
0.934802,0.873591
0.93483,0.873642
0.934865,0.873698
0.934894,0.873754
0.93492,0.873814
0.93495,0.87387
0.934996,0.873925
0.935027,0.873976
0.935045,0.874038
0.935074,0.874093
0.935099,0.874144
0.935136,0.874195
0.935153,0.874259
0.935187,0.874309
0.935216,0.874364
0.935258,0.874408
0.935277,0.874468
0.93531,0.874523
0.935339,0.874573
0.935348,0.874613
0.935385,0.874653
0.935403,0.874717
0.935435,0.874772
0.935464,0.874824
0.935495,0.874874
0.935524,0.87493
0.935543,0.874985
0.935578,0.875033
0.935603,0.875093
0.935628,0.875144
0.935661,0.875184
0.935679,0.875248
0.935712,0.875296
0.935743,0.875347
0.935766,0.875403
0.935802,0.875451
0.935826,0.875506
0.935849,0.875562
0.935886,0.875612
0.935894,0.875668
0.935925,0.875715
0.935958,0.875763
0.935985,0.875821
0.936037,0.87587
0.936066,0.875932
0.936085,0.875972
0.936106,0.876029
0.936129,0.876084
0.936157,0.876144
0.936185,0.876204
0.936232,0.876264
0.93626,0.876324
0.936288,0.876384
0.936315,0.876424
0.936342,0.876479
0.936369,0.876519
0.936387,0.876579
0.936434,0.876629
0.936461,0.876689
0.936488,0.876739
0.936516,0.876779
0.936538,0.876839
0.936585,0.876879
0.936596,0.876939
0.936623,0.876999
0.93665,0.877054
0.936677,0.877114
0.936704,0.877154
0.936738,0.877214
0.936765,0.877268
0.936786,0.877318
0.936838,0.877358
0.936847,0.877414
0.936873,0.877474
0.936904,0.877529
0.936925,0.877584
0.936949,0.877644
0.936984,0.877705
0.93703,0.877745
0.937051,0.8778
0.937077,0.87784
0.937103,0.8779
